"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX" 
"Rb2CuAgCl6","Rb","Cu","Ag","Cl","0.9788576225837305","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2CuAgI6","Rb","Cu","Ag","I","0.9428090415820631","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2CuAgBr6","Rb","Cu","Ag","Br","0.9637603536172201","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2CuInF6","Rb","Cu","In","F","1.0294394666438995","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2CuInCl6","Rb","Cu","In","Cl","0.9693541505198108","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2CuInI6","Rb","Cu","In","I","0.9348595555653509","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2CuInBr6","Rb","Cu","In","Br","0.9549185155106401","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2CuPdF6","Rb","Cu","Pd","F","1.03936177475613","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2CuPdCl6","Rb","Cu","Pd","Cl","0.9769420499367955","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2CuPdI6","Rb","Cu","Pd","I","0.9412083471141819","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2CuPdBr6","Rb","Cu","Pd","Br","0.9619789111890923","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2CuSbF6","Rb","Cu","Sb","F","1.03936177475613","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2CuSbCl6","Rb","Cu","Sb","Cl","0.9769420499367955","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2CuSbI6","Rb","Cu","Sb","I","0.9412083471141819","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2CuSbBr6","Rb","Cu","Sb","Br","0.9619789111890923","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2CuScF6","Rb","Cu","Sc","F","1.0431321318592357","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2CuScCl6","Rb","Cu","Sc","Cl","0.9798182286902896","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2CuScI6","Rb","Cu","Sc","I","0.9436114322557501","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2CuScBr6","Rb","Cu","Sc","Br","0.9646535513499517","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2CuYF6","Rb","Cu","Y","F","1.0054432086801723","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2CuYCl6","Rb","Cu","Y","Cl","0.950890261938481","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2CuYI6","Rb","Cu","Y","I","0.9193560803486786","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2CuYBr6","Rb","Cu","Y","Br","0.9377127764924305","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdAgF6","Rb","Pd","Ag","F","1.0783378413094848","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdAgCl6","Rb","Pd","Ag","Cl","1.006486668382465","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdAgI6","Rb","Pd","Ag","I","0.9658043840596746","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdAgBr6","Rb","Pd","Ag","Br","0.9894117698731919","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdCrF6","Rb","Pd","Cr","F","1.1160029405531535","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdCrCl6","Rb","Pd","Cr","Cl","1.0346474352698498","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdCrI6","Rb","Pd","Cr","I","0.9890663986623607","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdCrBr6","Rb","Pd","Cr","Br","1.0154743238113149","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdGaF6","Rb","Pd","Ga","F","1.1145610762888731","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdGaCl6","Rb","Pd","Ga","Cl","1.033576371672262","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdGaI6","Rb","Pd","Ga","I","0.988184877807938","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdGaBr6","Rb","Pd","Ga","Br","1.0144845827549687","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdInF6","Rb","Pd","In","F","1.065025028453812","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdInCl6","Rb","Pd","In","Cl","0.9964418912528994","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdInI6","Rb","Pd","In","I","0.9574641044045822","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdInBr6","Rb","Pd","In","Br","0.9800952748649696","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdMoF6","Rb","Pd","Mo","F","1.0947592297558222","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdMoCl6","Rb","Pd","Mo","Cl","1.0188109949340869","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdMoI6","Rb","Pd","Mo","I","0.9760065430462204","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdMoBr6","Rb","Pd","Mo","Br","1.000828059525575","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdNbF6","Rb","Pd","Nb","F","1.0864864899843676","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdNbCl6","Rb","Pd","Nb","Cl","1.0126113337073075","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdNbI6","Rb","Pd","Nb","I","0.9708786627850318","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdNbBr6","Rb","Pd","Nb","Br","0.9950871719948353","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdNiF6","Rb","Pd","Ni","F","1.1203510039579063","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdNiCl6","Rb","Pd","Ni","Cl","1.03787398652329","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdNiI6","Rb","Pd","Ni","I","0.9917204229879306","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdNiBr6","Rb","Pd","Ni","Br","1.0184551682060645","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.6","1.139","0.339","0.325","1.91","112.0","35.19","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdPdF6","Rb","Pd","Pd","F","1.075648719510708","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdPdCl6","Rb","Pd","Pd","Cl","1.0044615443012122","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdPdI6","Rb","Pd","Pd","I","0.96412472426131","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdPdBr6","Rb","Pd","Pd","Br","0.987534328184628","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdRhF6","Rb","Pd","Rh","F","1.1017500294349782","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.665","1.364","0.496","0.589","2.28","109.7","31.06","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdRhCl6","Rb","Pd","Rh","Cl","1.0240356667029795","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.665","1.364","0.496","0.589","2.28","109.7","31.06","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdRhI6","Rb","Pd","Rh","I","0.9803213376662302","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.665","1.364","0.496","0.589","2.28","109.7","31.06","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdRhBr6","Rb","Pd","Rh","Br","1.005662977687534","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.665","1.364","0.496","0.589","2.28","109.7","31.06","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdRuF6","Rb","Pd","Ru","F","1.097544876650875","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.68","1.41","0.515","0.622","2.2","101.3","28.47","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdRuCl6","Rb","Pd","Ru","Cl","1.0208944530014366","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.68","1.41","0.515","0.622","2.2","101.3","28.47","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdRuI6","Rb","Pd","Ru","I","0.9777278949739915","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.68","1.41","0.515","0.622","2.2","101.3","28.47","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdRuBr6","Rb","Pd","Ru","Br","1.0027564372895934","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.68","1.41","0.515","0.622","2.2","101.3","28.47","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdSbF6","Rb","Pd","Sb","F","1.075648719510708","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdSbCl6","Rb","Pd","Sb","Cl","1.0044615443012122","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdSbI6","Rb","Pd","Sb","I","0.96412472426131","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdSbBr6","Rb","Pd","Sb","Br","0.987534328184628","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdScF6","Rb","Pd","Sc","F","1.0796874506227632","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdScCl6","Rb","Pd","Sc","Cl","1.0075022956966753","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdScI6","Rb","Pd","Sc","I","0.9666464105497004","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdScBr6","Rb","Pd","Sc","Br","0.9903531702251169","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdTiF6","Rb","Pd","Ti","F","1.1003447360300866","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdTiCl6","Rb","Pd","Ti","Cl","1.0229864498313577","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdTiI6","Rb","Pd","Ti","I","0.9794553294174083","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdTiBr6","Rb","Pd","Ti","Br","1.004692260527604","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdVF6","Rb","Pd","V","F","1.1088306851511414","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdVCl6","Rb","Pd","V","Cl","1.029314201067428","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdVI6","Rb","Pd","V","I","0.9846744519542684","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Rb2PdVBr6","Rb","Pd","V","Br","1.010544836802522","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Rb2PdYF6","Rb","Pd","Y","F","1.03936177475613","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Rb2PdYCl6","Rb","Pd","Y","Cl","0.9769420499367955","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Rb2PdYI6","Rb","Pd","Y","I","0.9412083471141819","1.72","2.287","0.735","0.0","0.82","46.9","4.17713","9","10","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
